strd_yymm,ovd_info_strd_yymm,deto_id,loan_tpbuz_ctgo_nm,inst_id,ovd_typ_nm,ovd_rson_nm,reg_rson_nm,ovd_reg_yymm,ovd_amt
202010,201811,Y3087146675105087026,17,X8703327916682640438,1,101,0,201505,1500
202010,201811,Y3087146675105087026,1,Y8774632308705146042,1,101,7,201206,37000
202010,201812,Y3087146675105087026,17,X1319845715914324222,1,101,7,201312,2900
202010,201812,Y3087146675105087026,17,X8703327916682640438,1,101,0,201505,1500
202010,201812,Y3087146675105087026,1,Y8774632308705146042,1,101,7,201206,37000
202010,201612,Y3091618258259131672,98,X0599633431698981367,1,299,0,201611,7100
202010,201612,Y3091618258259131672,5,Y5149076333660731785,1,104,7,201602,230
202010,201612,Y3091618258259131672,1,Y6521662032529145369,1,101,7,201410,6600
202010,201701,Y3091618258259131672,98,X0599633431698981367,1,299,0,201611,7100
202010,201701,Y3091618258259131672,5,Y5149076333660731785,1,104,7,201602,230
202010,201701,Y3091618258259131672,1,Y6521662032529145369,1,101,7,201410,6600
202010,201702,Y3091618258259131672,98,X0599633431698981367,1,299,0,201611,7100
202010,201702,Y3091618258259131672,5,Y5149076333660731785,1,104,7,201602,230
202010,201702,Y3091618258259131672,1,Y6521662032529145369,1,101,7,201410,6600
202010,201703,Y3091618258259131672,98,X0599633431698981367,1,299,0,201611,7100
202010,201703,Y3091618258259131672,5,Y5149076333660731785,1,104,7,201602,230
202010,201703,Y3091618258259131672,1,Y6521662032529145369,1,101,7,201410,6600
202010,201704,Y3091618258259131672,98,X0599633431698981367,1,299,0,201611,7100
202010,201704,Y3091618258259131672,5,Y5149076333660731785,1,104,7,201602,230
202010,201704,Y3091618258259131672,1,Y6521662032529145369,1,101,7,201410,6600
202010,201705,Y3091618258259131672,98,X0599633431698981367,1,299,0,201611,7100
202010,201705,Y3091618258259131672,5,Y5149076333660731785,1,104,7,201602,230
202010,201705,Y3091618258259131672,1,Y6521662032529145369,1,101,7,201410,6600
202010,201706,Y3091618258259131672,98,X0599633431698981367,1,299,0,201611,7100
202010,201706,Y3091618258259131672,5,Y5149076333660731785,1,104,7,201602,230
202010,201706,Y3091618258259131672,1,Y6521662032529145369,1,101,7,201410,6600
202010,201707,Y3091618258259131672,98,X0599633431698981367,1,299,0,201611,7100
202010,201707,Y3091618258259131672,5,Y5149076333660731785,1,104,7,201602,230
202010,201707,Y3091618258259131672,1,Y6521662032529145369,1,101,7,201410,6600
202010,201708,Y3091618258259131672,98,X0599633431698981367,1,299,0,201611,7100
202010,201708,Y3091618258259131672,5,Y5149076333660731785,1,104,7,201602,230
202010,201708,Y3091618258259131672,1,Y6521662032529145369,1,101,7,201410,6600
202010,201709,Y3091618258259131672,98,X0599633431698981367,1,299,0,201611,7100
202010,201709,Y3091618258259131672,5,Y5149076333660731785,1,104,7,201602,230
202010,201709,Y3091618258259131672,1,Y6521662032529145369,1,101,7,201410,6600
202010,201710,Y3091618258259131672,98,X0599633431698981367,1,299,0,201611,7100
202010,201710,Y3091618258259131672,5,Y5149076333660731785,1,104,7,201602,230
202010,201710,Y3091618258259131672,1,Y6521662032529145369,1,101,7,201410,6600
202010,201711,Y3091618258259131672,98,X0599633431698981367,1,299,0,201611,7100
202010,201711,Y3091618258259131672,5,Y5149076333660731785,1,104,7,201602,230
202010,201711,Y3091618258259131672,1,Y6521662032529145369,1,101,7,201410,6600
202010,201712,Y3091618258259131672,98,X0599633431698981367,1,299,0,201611,7100
202010,201712,Y3091618258259131672,5,Y5149076333660731785,1,104,7,201602,230
202010,201712,Y3091618258259131672,1,Y6521662032529145369,1,101,7,201410,6600
202010,201801,Y3091618258259131672,98,X0599633431698981367,1,299,0,201611,7100
202010,201801,Y3091618258259131672,5,Y5149076333660731785,1,104,7,201602,230
202010,201801,Y3091618258259131672,1,Y6521662032529145369,1,101,7,201410,6600
202010,201802,Y3091618258259131672,98,X0599633431698981367,1,299,0,201611,7100
202010,201802,Y3091618258259131672,5,Y5149076333660731785,1,104,7,201602,230
202010,201802,Y3091618258259131672,1,Y6521662032529145369,1,101,7,201410,6600
202010,201803,Y3091618258259131672,98,X0599633431698981367,1,299,0,201611,7100
202010,201803,Y3091618258259131672,5,Y5149076333660731785,1,104,7,201602,230
202010,201804,Y3091618258259131672,98,X0599633431698981367,1,299,0,201611,7100
202010,201804,Y3091618258259131672,5,Y5149076333660731785,1,104,7,201602,230
202010,201805,Y3091618258259131672,98,X0599633431698981367,1,299,0,201611,7100
202010,201805,Y3091618258259131672,5,Y5149076333660731785,1,104,7,201602,230
202010,201806,Y3091618258259131672,98,X0599633431698981367,1,299,0,201611,7100
202010,201806,Y3091618258259131672,5,Y5149076333660731785,1,104,7,201602,230
202010,201807,Y3091618258259131672,98,X0599633431698981367,1,299,0,201611,7100
202010,201807,Y3091618258259131672,5,Y5149076333660731785,1,104,7,201602,230
202010,201808,Y3091618258259131672,5,Y5149076333660731785,1,104,7,201602,230
202010,201809,Y3091618258259131672,5,Y5149076333660731785,1,104,7,201602,230
202010,201810,Y3091618258259131672,5,Y5149076333660731785,1,104,7,201602,230
202010,201811,Y3091618258259131672,5,Y5149076333660731785,1,104,7,201602,230
202010,201812,Y3091618258259131672,5,Y5149076333660731785,1,104,7,201602,230
202010,201703,Y3091664858106064719,98,Y6523551578415761657,1,201,0,201703,90
202010,201704,Y3091664858106064719,98,Y6523551578415761657,1,201,0,201703,90
202010,201705,Y3091664858106064719,98,Y6523551578415761657,1,201,0,201703,90
202010,201706,Y3091664858106064719,98,Y6523551578415761657,1,201,0,201703,90
202010,201707,Y3091664858106064719,98,Y6523551578415761657,1,201,0,201703,90
202010,201708,Y3091664858106064719,98,Y6523551578415761657,1,201,0,201703,90
202010,201709,Y3091664858106064719,98,Y6523551578415761657,1,201,0,201703,90
202010,201612,Y3101236064036394916,1,X6732502742276663595,1,199,7,201002,15000
202010,201701,Y3101236064036394916,1,X6732502742276663595,1,199,7,201002,15000
202010,201809,Y3101236064036394916,3,X0013209917803797188,1,101,0,201809,70000
202010,201810,Y3101236064036394916,3,X0013209917803797188,1,101,0,201809,70000
202010,201811,Y3101236064036394916,3,X0013209917803797188,1,101,0,201809,70000
202010,201812,Y3101236064036394916,3,X0013209917803797188,1,101,0,201809,70000
202010,201612,Y3108462078276442057,98,X1135300442421184421,1,199,0,201305,100
202010,201612,Y3108462078276442057,98,Y6851693823325209015,1,201,0,201609,490
202010,201612,Y3108462078276442057,1,Y8257843898094968767,1,9997,0,201205,3000
202010,201701,Y3108462078276442057,98,X1135300442421184421,1,199,0,201305,100
202010,201701,Y3108462078276442057,98,Y6851693823325209015,1,201,0,201609,490
202010,201701,Y3108462078276442057,1,Y8257843898094968767,1,9997,0,201205,3000
202010,201702,Y3108462078276442057,98,X1135300442421184421,1,199,0,201305,100
202010,201702,Y3108462078276442057,98,Y6851693823325209015,1,201,0,201609,490
202010,201702,Y3108462078276442057,1,Y8257843898094968767,1,9997,0,201205,3000
202010,201703,Y3108462078276442057,98,X1135300442421184421,1,199,0,201305,100
202010,201703,Y3108462078276442057,98,Y6851693823325209015,1,201,0,201609,490
202010,201703,Y3108462078276442057,1,Y8257843898094968767,1,9997,0,201205,3000
202010,201704,Y3108462078276442057,98,X1135300442421184421,1,199,0,201305,100
202010,201704,Y3108462078276442057,98,Y6851693823325209015,1,201,0,201609,490
202010,201704,Y3108462078276442057,1,Y8257843898094968767,1,9997,0,201205,3000
202010,201705,Y3108462078276442057,98,X1135300442421184421,1,199,0,201305,100
202010,201705,Y3108462078276442057,98,Y6851693823325209015,1,201,0,201609,490
202010,201705,Y3108462078276442057,1,Y8257843898094968767,1,9997,0,201205,3000
202010,201706,Y3108462078276442057,98,X1135300442421184421,1,199,0,201305,100
202010,201706,Y3108462078276442057,98,Y6851693823325209015,1,201,0,201609,490
202010,201706,Y3108462078276442057,1,Y8257843898094968767,1,9997,0,201205,3000
202010,201707,Y3108462078276442057,98,X1135300442421184421,1,199,0,201305,100
202010,201707,Y3108462078276442057,98,Y6851693823325209015,1,201,0,201609,490
202010,201707,Y3108462078276442057,1,Y8257843898094968767,1,9997,0,201205,3000
202010,201708,Y3108462078276442057,98,X1135300442421184421,1,199,0,201305,100
202010,201708,Y3108462078276442057,98,Y6851693823325209015,1,201,0,201609,490
202010,201708,Y3108462078276442057,1,Y8257843898094968767,1,9997,0,201205,3000
202010,201709,Y3108462078276442057,98,X1135300442421184421,1,199,0,201305,100
202010,201709,Y3108462078276442057,98,Y6851693823325209015,1,201,0,201609,490
202010,201709,Y3108462078276442057,1,Y8257843898094968767,1,9997,0,201205,3000
202010,201710,Y3108462078276442057,98,X1135300442421184421,1,199,0,201305,100
202010,201710,Y3108462078276442057,98,Y6851693823325209015,1,201,0,201609,490
202010,201710,Y3108462078276442057,1,Y8257843898094968767,1,9997,0,201205,3000
202010,201711,Y3108462078276442057,98,X1135300442421184421,1,199,0,201305,100
202010,201711,Y3108462078276442057,98,Y6851693823325209015,1,201,0,201609,490
202010,201711,Y3108462078276442057,1,Y8257843898094968767,1,9997,0,201205,3000
202010,201712,Y3108462078276442057,98,X1135300442421184421,1,199,0,201305,100
202010,201712,Y3108462078276442057,98,Y6851693823325209015,1,201,0,201609,490
202010,201712,Y3108462078276442057,1,Y8257843898094968767,1,9997,0,201205,3000
202010,201801,Y3108462078276442057,98,X1135300442421184421,1,199,0,201305,100
202010,201801,Y3108462078276442057,98,Y6851693823325209015,1,201,0,201609,490
202010,201801,Y3108462078276442057,1,Y8257843898094968767,1,9997,0,201205,3000
202010,201802,Y3108462078276442057,98,X1135300442421184421,1,199,0,201305,100
202010,201802,Y3108462078276442057,98,Y6851693823325209015,1,201,0,201609,490
202010,201802,Y3108462078276442057,1,Y8257843898094968767,1,9997,0,201205,3000
202010,201803,Y3108462078276442057,98,X1135300442421184421,1,199,0,201305,100
202010,201803,Y3108462078276442057,98,Y6851693823325209015,1,201,0,201609,490
202010,201803,Y3108462078276442057,1,Y8257843898094968767,1,9997,0,201205,3000
202010,201804,Y3108462078276442057,98,X1135300442421184421,1,199,0,201305,100
202010,201804,Y3108462078276442057,1,Y8257843898094968767,1,9997,0,201205,3000
202010,201805,Y3108462078276442057,98,X1135300442421184421,1,199,0,201305,100
202010,201805,Y3108462078276442057,1,Y8257843898094968767,1,9997,0,201205,3000
202010,201806,Y3108462078276442057,98,X1135300442421184421,1,199,0,201305,100
202010,201806,Y3108462078276442057,1,Y8257843898094968767,1,9997,0,201205,3000
202010,201807,Y3108462078276442057,98,X1135300442421184421,1,199,0,201305,100
202010,201807,Y3108462078276442057,1,Y8257843898094968767,1,9997,0,201205,3000
202010,201808,Y3108462078276442057,98,X1135300442421184421,1,199,0,201305,100
202010,201808,Y3108462078276442057,1,Y8257843898094968767,1,9997,0,201205,3000
202010,201809,Y3108462078276442057,98,X1135300442421184421,1,199,0,201305,100
202010,201809,Y3108462078276442057,1,Y8257843898094968767,1,9997,0,201205,3000
202010,201810,Y3108462078276442057,98,X1135300442421184421,1,199,0,201305,100
202010,201810,Y3108462078276442057,1,Y8257843898094968767,1,9997,0,201205,3000
202010,201811,Y3108462078276442057,98,X1135300442421184421,1,199,0,201305,100
202010,201811,Y3108462078276442057,1,Y8257843898094968767,1,9997,0,201205,3000
202010,201812,Y3108462078276442057,98,X1135300442421184421,1,199,0,201305,100
202010,201812,Y3108462078276442057,1,Y8257843898094968767,1,9997,0,201205,3000
202010,201612,Y3255424730621361077,98,X5778220609785299047,1,201,0,201611,2600
202010,201701,Y3255424730621361077,98,X5778220609785299047,1,201,0,201611,2600
202010,201702,Y3255424730621361077,98,X5778220609785299047,1,201,0,201611,2600
202010,201703,Y3255424730621361077,98,X5778220609785299047,1,201,0,201611,2600
202010,201704,Y3255424730621361077,98,X5778220609785299047,1,201,0,201611,2600
202010,201705,Y3255424730621361077,98,X5778220609785299047,1,201,0,201611,2600
202010,201706,Y3255424730621361077,98,X5778220609785299047,1,201,0,201611,2600
202010,201707,Y3255424730621361077,98,X5778220609785299047,1,201,0,201611,2600
202010,201708,Y3255424730621361077,98,X5778220609785299047,1,201,0,201611,2600
202010,201709,Y3255424730621361077,98,X5778220609785299047,1,201,0,201611,2600
202010,201710,Y3255424730621361077,98,X5778220609785299047,1,201,0,201611,2600
202010,201711,Y3255424730621361077,98,X5778220609785299047,1,201,0,201611,2600
202010,201712,Y3255424730621361077,98,X5778220609785299047,1,201,0,201611,2600
202010,201801,Y3255424730621361077,98,X5778220609785299047,1,201,0,201611,2600
202010,201802,Y3255424730621361077,98,X5778220609785299047,1,201,0,201611,2600
202010,201803,Y3255424730621361077,98,X5778220609785299047,1,201,0,201611,2600
202010,201804,Y3255424730621361077,98,X5778220609785299047,1,201,0,201611,2600
202010,201805,Y3255424730621361077,98,X5778220609785299047,1,201,0,201611,2600
202010,201806,Y3255424730621361077,98,X5778220609785299047,1,201,0,201611,2600
202010,201807,Y3255424730621361077,98,X5778220609785299047,1,201,0,201611,2600
202010,201808,Y3255424730621361077,98,X5778220609785299047,1,201,0,201611,2600
202010,201809,Y3255424730621361077,98,X5778220609785299047,1,201,0,201611,2600
202010,201810,Y3255424730621361077,98,X5778220609785299047,1,201,0,201611,2600
202010,201811,Y3255424730621361077,98,X5778220609785299047,1,201,0,201611,2600
202010,201812,Y3255424730621361077,98,X5778220609785299047,1,201,0,201611,2600
202010,201612,Y3274174106725164027,98,X4674081396965831391,1,201,0,201512,1800
202010,201701,Y3274174106725164027,98,X4674081396965831391,1,201,0,201512,1800
202010,201702,Y3274174106725164027,98,X4674081396965831391,1,201,0,201512,1800
202010,201703,Y3274174106725164027,98,X4674081396965831391,1,201,0,201512,1800
202010,201612,Y3322209762513146733,3,Y3078813625475042889,1,101,7,201405,16000
202010,201701,Y3322209762513146733,3,Y3078813625475042889,1,101,7,201405,16000
202010,201702,Y3322209762513146733,3,Y3078813625475042889,1,101,7,201405,16000
202010,201703,Y3322209762513146733,3,Y3078813625475042889,1,101,7,201405,16000
202010,201704,Y3322209762513146733,3,Y3078813625475042889,1,101,7,201405,16000
202010,201705,Y3322209762513146733,3,Y3078813625475042889,1,101,7,201405,16000
202010,201706,Y3322209762513146733,3,Y3078813625475042889,1,101,7,201405,16000
202010,201707,Y3322209762513146733,3,Y3078813625475042889,1,101,7,201405,16000
202010,201708,Y3322209762513146733,3,Y3078813625475042889,1,101,7,201405,16000
202010,201709,Y3322209762513146733,3,Y3078813625475042889,1,101,7,201405,16000
202010,201710,Y3322209762513146733,3,Y3078813625475042889,1,101,7,201405,16000
202010,201711,Y3322209762513146733,3,Y3078813625475042889,1,101,7,201405,16000
202010,201712,Y3322209762513146733,3,Y3078813625475042889,1,101,7,201405,16000
202010,201801,Y3322209762513146733,3,Y3078813625475042889,1,101,7,201405,16000
202010,201802,Y3322209762513146733,3,Y3078813625475042889,1,101,7,201405,16000
202010,201803,Y3322209762513146733,3,Y3078813625475042889,1,101,7,201405,16000
202010,201804,Y3322209762513146733,3,Y3078813625475042889,1,101,7,201405,16000
202010,201805,Y3322209762513146733,3,Y3078813625475042889,1,101,7,201405,16000
202010,201806,Y3322209762513146733,3,Y3078813625475042889,1,101,7,201405,16000
202010,201807,Y3322209762513146733,3,Y3078813625475042889,1,101,7,201405,16000
202010,201808,Y3322209762513146733,3,Y3078813625475042889,1,101,7,201405,16000
202010,201809,Y3322209762513146733,3,Y3078813625475042889,1,101,7,201405,16000
202010,201810,Y3322209762513146733,3,Y3078813625475042889,1,101,7,201405,16000
202010,201811,Y3322209762513146733,3,Y3078813625475042889,1,101,7,201405,16000
202010,201812,Y3322209762513146733,3,Y3078813625475042889,1,101,7,201405,16000
202010,201704,Y3351413681205172701,8,X3968011657269344846,1,101,0,201704,11000
202010,201705,Y3351413681205172701,8,X3968011657269344846,1,101,0,201704,11000
202010,201706,Y3351413681205172701,8,X3968011657269344846,1,101,0,201704,11000
202010,201707,Y3351413681205172701,8,X3968011657269344846,1,101,0,201704,11000
202010,201708,Y3351413681205172701,8,X3968011657269344846,1,101,0,201704,11000
202010,201709,Y3351413681205172701,8,X3968011657269344846,1,101,0,201704,11000
202010,201710,Y3351413681205172701,8,X3968011657269344846,1,101,0,201704,11000
202010,201711,Y3351413681205172701,8,X3968011657269344846,1,101,0,201704,11000
202010,201712,Y3351413681205172701,8,X3968011657269344846,1,101,0,201704,11000
202010,201801,Y3351413681205172701,8,X3968011657269344846,1,101,0,201704,11000
202010,201802,Y3351413681205172701,8,X3968011657269344846,1,101,0,201704,11000
202010,201803,Y3351413681205172701,8,X3968011657269344846,1,101,0,201704,11000
202010,201612,Y3362255872904570933,3,Y8070660678333635137,1,101,7,201306,20000
202010,201701,Y3362255872904570933,3,Y8070660678333635137,1,101,7,201306,20000
202010,201702,Y3362255872904570933,3,Y8070660678333635137,1,101,7,201306,20000
202010,201703,Y3362255872904570933,3,Y8070660678333635137,1,101,7,201306,20000
202010,201704,Y3362255872904570933,3,Y8070660678333635137,1,101,7,201306,20000
202010,201705,Y3362255872904570933,3,Y8070660678333635137,1,101,7,201306,20000
202010,201706,Y3362255872904570933,3,Y8070660678333635137,1,101,7,201306,20000
202010,201707,Y3362255872904570933,3,Y8070660678333635137,1,101,7,201306,20000
202010,201708,Y3362255872904570933,3,Y8070660678333635137,1,101,7,201306,20000
202010,201709,Y3362255872904570933,3,Y8070660678333635137,1,101,7,201306,20000
202010,201710,Y3362255872904570933,3,Y8070660678333635137,1,101,7,201306,20000
202010,201711,Y3362255872904570933,3,Y8070660678333635137,1,101,7,201306,20000
202010,201712,Y3362255872904570933,3,Y8070660678333635137,1,101,7,201306,20000
202010,201801,Y3362255872904570933,3,Y8070660678333635137,1,101,7,201306,20000
202010,201802,Y3362255872904570933,3,Y8070660678333635137,1,101,7,201306,20000
202010,201803,Y3362255872904570933,3,Y8070660678333635137,1,101,7,201306,20000
202010,201804,Y3362255872904570933,3,Y8070660678333635137,1,101,7,201306,20000
202010,201805,Y3362255872904570933,3,Y8070660678333635137,1,101,7,201306,20000
202010,201806,Y3362255872904570933,3,Y8070660678333635137,1,101,7,201306,20000
202010,201807,Y3362255872904570933,3,Y8070660678333635137,1,101,7,201306,20000
202010,201808,Y3362255872904570933,3,Y8070660678333635137,1,101,7,201306,20000
202010,201809,Y3362255872904570933,3,Y8070660678333635137,1,101,7,201306,20000
202010,201810,Y3362255872904570933,3,Y8070660678333635137,1,101,7,201306,20000
202010,201811,Y3362255872904570933,3,Y8070660678333635137,1,101,7,201306,20000
202010,201812,Y3362255872904570933,3,Y8070660678333635137,1,101,7,201306,20000
202010,201612,Y3411364561065875708,98,Y1314504708858448134,1,202,0,201605,20000
202010,201612,Y3411364561065875708,5,Y2366807943643513999,1,104,7,201408,110
202010,201612,Y3411364561065875708,5,Y5899148714345786955,1,104,7,201511,1600
202010,201701,Y3411364561065875708,98,Y1314504708858448134,1,202,0,201605,20000
202010,201701,Y3411364561065875708,5,Y2366807943643513999,1,104,7,201408,110
202010,201701,Y3411364561065875708,5,Y5899148714345786955,1,104,7,201511,1600
202010,201702,Y3411364561065875708,98,Y1314504708858448134,1,202,0,201605,20000
202010,201702,Y3411364561065875708,5,Y5899148714345786955,1,104,7,201511,1600
202010,201703,Y3411364561065875708,98,Y1314504708858448134,1,202,0,201605,20000
202010,201704,Y3411364561065875708,98,Y1314504708858448134,1,202,0,201605,20000
202010,201705,Y3411364561065875708,98,Y1314504708858448134,1,202,0,201605,20000
202010,201808,Y3411364561065875708,3,Y1364597421721531557,1,101,7,201808,660
202010,201809,Y3411364561065875708,3,Y1364597421721531557,1,101,7,201808,660
202010,201810,Y3411364561065875708,3,Y1364597421721531557,1,101,7,201808,660
202010,201811,Y3411364561065875708,3,Y1364597421721531557,1,101,7,201808,660
202010,201812,Y3411364561065875708,3,Y1364597421721531557,1,101,7,201808,660
202010,201612,Y3493609764771543316,98,Y7673724967576422784,1,202,7,201303,19000
202010,201701,Y3493609764771543316,98,Y7673724967576422784,1,202,7,201303,19000
202010,201702,Y3493609764771543316,98,Y7673724967576422784,1,202,7,201303,19000
202010,201703,Y3493609764771543316,98,Y7673724967576422784,1,202,7,201303,19000
202010,201704,Y3493609764771543316,98,Y7673724967576422784,1,202,7,201303,19000
202010,201705,Y3493609764771543316,98,Y7673724967576422784,1,202,7,201303,19000
202010,201706,Y3493609764771543316,98,Y7673724967576422784,1,202,7,201303,19000
202010,201707,Y3493609764771543316,98,Y7673724967576422784,1,202,7,201303,19000
202010,201708,Y3493609764771543316,98,Y7673724967576422784,1,202,7,201303,19000
202010,201709,Y3493609764771543316,98,Y7673724967576422784,1,202,7,201303,19000
202010,201710,Y3493609764771543316,98,Y7673724967576422784,1,202,7,201303,19000
202010,201711,Y3493609764771543316,98,Y7673724967576422784,1,202,7,201303,19000
202010,201712,Y3493609764771543316,98,Y7673724967576422784,1,202,7,201303,19000
202010,201801,Y3493609764771543316,98,Y7673724967576422784,1,202,7,201303,19000
202010,201802,Y3493609764771543316,98,Y7673724967576422784,1,202,7,201303,19000
202010,201803,Y3493609764771543316,98,Y7673724967576422784,1,202,7,201303,19000
202010,201804,Y3493609764771543316,98,Y7673724967576422784,1,202,7,201303,19000
202010,201805,Y3493609764771543316,98,Y7673724967576422784,1,202,7,201303,19000
202010,201806,Y3493609764771543316,98,Y7673724967576422784,1,202,7,201303,19000
202010,201807,Y3493609764771543316,98,Y7673724967576422784,1,202,7,201303,19000
202010,201808,Y3493609764771543316,98,Y7673724967576422784,1,202,7,201303,19000
202010,201809,Y3493609764771543316,98,Y7673724967576422784,1,202,7,201303,19000
202010,201810,Y3493609764771543316,98,Y7673724967576422784,1,202,7,201303,19000
202010,201811,Y3493609764771543316,98,Y7673724967576422784,1,202,7,201303,19000
202010,201812,Y3493609764771543316,98,Y7673724967576422784,1,202,7,201303,19000
202010,201612,Y3507362596860659968,21,Y6716498003837281896,1,101,0,201610,1700
202010,201701,Y3507362596860659968,21,Y6716498003837281896,1,101,0,201610,1700
202010,201702,Y3507362596860659968,21,Y6716498003837281896,1,101,0,201610,1700
202010,201703,Y3507362596860659968,21,Y6716498003837281896,1,101,0,201610,1700
202010,201704,Y3507362596860659968,21,Y6716498003837281896,1,101,0,201610,1700
202010,201705,Y3507362596860659968,21,Y6716498003837281896,1,101,0,201610,1700
202010,201706,Y3507362596860659968,21,Y6716498003837281896,1,101,0,201610,1700
202010,201707,Y3507362596860659968,21,Y6716498003837281896,1,101,0,201610,1700
202010,201708,Y3507362596860659968,21,Y6716498003837281896,1,101,0,201610,1700
202010,201709,Y3507362596860659968,21,Y6716498003837281896,1,101,0,201610,1700
202010,201710,Y3507362596860659968,21,Y6716498003837281896,1,101,0,201610,1700
202010,201711,Y3507362596860659968,21,Y6716498003837281896,1,101,0,201610,1700
202010,201712,Y3507362596860659968,21,Y6716498003837281896,1,101,0,201610,1700
202010,201801,Y3507362596860659968,21,Y6716498003837281896,1,101,0,201610,1700
202010,201802,Y3507362596860659968,21,Y6716498003837281896,1,101,0,201610,1700
202010,201803,Y3507362596860659968,21,Y6716498003837281896,1,101,0,201610,1700
202010,201804,Y3507362596860659968,21,Y6716498003837281896,1,101,0,201610,1700
202010,201805,Y3507362596860659968,21,Y6716498003837281896,1,101,0,201610,1700
202010,201806,Y3507362596860659968,21,Y6716498003837281896,1,101,0,201610,1700
202010,201808,Y3507362596860659968,3,X2503359027729408904,1,101,0,201808,5000
202010,201809,Y3507362596860659968,3,X2503359027729408904,1,101,0,201808,5000
202010,201810,Y3540443888284693349,17,Y8314735139563682088,1,101,0,201810,11000
202010,201811,Y3540443888284693349,17,Y8314735139563682088,1,101,0,201810,11000
202010,201812,Y3540443888284693349,17,Y8314735139563682088,1,101,0,201810,11000
202010,201612,Y3552270988700876186,98,X8832234373462919607,1,199,0,201401,1800
202010,201701,Y3552270988700876186,98,X8832234373462919607,1,199,0,201401,1800
202010,201702,Y3552270988700876186,98,X8832234373462919607,1,199,0,201401,1800
202010,201703,Y3552270988700876186,98,X8832234373462919607,1,199,0,201401,1800
202010,201704,Y3552270988700876186,98,X8832234373462919607,1,199,0,201401,1800
202010,201612,Y3663749760596749153,98,X6375970846214942393,1,201,0,201606,11000
202010,201612,Y3663749760596749153,5,Y6200344236897428083,1,103,7,201512,7700
202010,201701,Y3663749760596749153,98,X6375970846214942393,1,201,0,201606,11000
202010,201701,Y3663749760596749153,5,Y6200344236897428083,1,103,7,201512,7700
202010,201702,Y3663749760596749153,98,X6375970846214942393,1,201,0,201606,11000
202010,201702,Y3663749760596749153,5,Y6200344236897428083,1,103,7,201512,7700
202010,201703,Y3663749760596749153,98,X6375970846214942393,1,201,0,201606,11000
202010,201703,Y3663749760596749153,5,Y6200344236897428083,1,103,7,201512,7700
202010,201704,Y3663749760596749153,98,X6375970846214942393,1,201,0,201606,11000
202010,201704,Y3663749760596749153,5,Y6200344236897428083,1,103,7,201512,7700
202010,201705,Y3663749760596749153,98,X6375970846214942393,1,201,0,201606,11000
202010,201705,Y3663749760596749153,5,Y6200344236897428083,1,103,7,201512,7700
202010,201706,Y3663749760596749153,98,X6375970846214942393,1,201,0,201606,11000
202010,201707,Y3663749760596749153,98,X6375970846214942393,1,201,0,201606,11000
202010,201708,Y3663749760596749153,98,X6375970846214942393,1,201,0,201606,11000
202010,201709,Y3663749760596749153,98,X6375970846214942393,1,201,0,201606,11000
202010,201710,Y3663749760596749153,98,X6375970846214942393,1,201,0,201606,11000
202010,201711,Y3663749760596749153,98,X6375970846214942393,1,201,0,201606,11000
202010,201712,Y3663749760596749153,98,X6375970846214942393,1,201,0,201606,11000
202010,201801,Y3663749760596749153,98,X6375970846214942393,1,201,0,201606,11000
202010,201802,Y3663749760596749153,98,X6375970846214942393,1,201,0,201606,11000
202010,201802,Y3663749760596749153,5,Y7024854997140720455,1,104,7,201802,580
202010,201803,Y3663749760596749153,98,X6375970846214942393,1,201,0,201606,11000
202010,201803,Y3663749760596749153,5,Y7024854997140720455,1,104,7,201802,580
202010,201804,Y3663749760596749153,98,X6375970846214942393,1,201,0,201606,11000
202010,201804,Y3663749760596749153,5,Y7024854997140720455,1,104,7,201802,580
202010,201805,Y3663749760596749153,98,X6375970846214942393,1,201,0,201606,11000
202010,201805,Y3663749760596749153,5,Y7024854997140720455,1,104,7,201802,580
202010,201806,Y3663749760596749153,98,X6375970846214942393,1,201,0,201606,11000
202010,201806,Y3663749760596749153,5,Y7024854997140720455,1,104,7,201802,580
202010,201807,Y3663749760596749153,98,X6375970846214942393,1,201,0,201606,11000
202010,201807,Y3663749760596749153,5,Y7024854997140720455,1,104,7,201802,580
202010,201808,Y3663749760596749153,98,X6375970846214942393,1,201,0,201606,11000
202010,201808,Y3663749760596749153,5,Y7024854997140720455,1,104,7,201802,580
202010,201809,Y3663749760596749153,98,X6375970846214942393,1,201,0,201606,11000
202010,201810,Y3663749760596749153,98,X6375970846214942393,1,201,0,201606,11000
202010,201811,Y3663749760596749153,98,X6375970846214942393,1,201,0,201606,11000
202010,201812,Y3663749760596749153,98,X6375970846214942393,1,201,0,201606,11000
202010,201711,Y3769595454593399656,21,X9001441721585707300,1,101,0,201711,7100
202010,201712,Y3769595454593399656,21,X9001441721585707300,1,101,0,201711,7100
202010,201801,Y3769595454593399656,21,X9001441721585707300,1,101,0,201711,7100
202010,201802,Y3769595454593399656,21,X9001441721585707300,1,101,0,201711,7100
202010,201803,Y3769595454593399656,21,X9001441721585707300,1,101,0,201711,7100
202010,201804,Y3769595454593399656,21,X9001441721585707300,1,101,0,201711,7100
202010,201704,Y3902922040934236358,98,Y2570879494741916646,1,201,0,201704,170
202010,201705,Y3902922040934236358,98,Y2570879494741916646,1,201,0,201704,170
202010,201706,Y3902922040934236358,98,Y2570879494741916646,1,201,0,201704,170
